rank_1based,id,name,network,symbol,private,created,proposalsCount,followersCount,cum_proposals,cum_coverage,is_selected
276,ousdgov.eth,Legacy Governance (OGV),1,veOGV,False,1656480607,117,233,82978,0.2774246826322881,True
277,liangbanxian.eth,相亲相爱一家人,1,🍚,False,1687079970,117,184,83095,0.2778158548450189,True
278,keephopeif.eth,keephope,1,ETH,False,1688130617,116,338,83211,0.27820368370550413,True
279,nftgoingtozero.eth,NFT Dao,1,VOTE,True,1686994195,116,1,83327,0.2785915125659894,True
280,poh.eth,Proof Of Humanity,1,VOTE,False,1616365054,116,58906,83443,0.2789793414264747,True
281,lens.qiaodong.eth,Matic bridge,137,MATIC,False,1694508377,116,419,83559,0.2793671702869599,True
282,667588.eth,667588,137,MATIC,False,1687751112,116,106,83675,0.27975499914744517,True
283,magiclogic.eth,TEST,1,ETH,False,1706265751,116,395,83791,0.28014282800793044,True
284,nominations.ens.eth,ENS WG Steward Nominations,1,ENS,True,1638735324,115,74,83906,0.2805273135161701,True
285,matic0209.eth,DAO4ART,1,DAO4ART,False,1675838448,115,77,84021,0.2809117990244098,True
286,equilibriafi.eth,Equilibria Finance,42161,vlEQB,False,1685951444,114,1473,84135,0.28129294118040393,True
287,tea-swap.eth,TeaSwap,56,MINT,False,1623778758,114,13,84249,0.2816740833363981,True
288,notional.eth,Notional Finance,1,NOTE,False,1632656601,114,135,84363,0.2820552254923922,True
289,ntdao.eth,南塘DAO,10,VOTE,False,1721621368,113,18,84476,0.28243302429614076,True
290,mainnet.ssvnetwork.eth,ssv.network,1,SSV,False,1624445201,113,530,84589,0.2828108230998893,True
291,foundersdao.eth,Founders DAO,1,PVFD,False,1645673652,113,749,84702,0.2831886219036379,True
292,erazks.eth,myswap,1,ETH,False,1689562803,113,105,84815,0.28356642070738647,True
293,piedao.eth,PieDAO,1,veDOUGH,False,1633099255,112,1586,84927,0.28394087615888947,True
294,0xeth.me.eth.id,ForZe,1,VOTE,False,1683756423,112,18,85039,0.28431533161039246,True
295,cjhzr.eth,mymetadao,1,ETH,False,1646133288,112,31,85151,0.28468978706189546,True
296,forev0.eth,RektDAO,1,fv,False,1685492312,112,239,85263,0.28506424251339846,True
297,insuretoken.eth,inSure DeFi,1,SURE,False,1615157282,112,1193,85375,0.2854386979649015,True
298,brightdao688.eth,liangjinjin,1,VOTE,False,1690193882,112,945,85487,0.2858131534164045,True
299,cream-finance.eth,Cream Finance,1,iceCREAM,False,1610625936,112,1283,85599,0.2861876088679075,True
300,test.wa0x6e.eth,Triumphlied für achtstimmigen II,1,vCOW,False,1689751941,111,15,85710,0.28655872096716495,True
301,jigglyjams.eth,nance,1,YO,False,1649831068,111,9,85821,0.2869298330664224,True
302,digicore.eth,DIGITALAX,1,MONA,False,1634994322,111,79,85932,0.28730094516567983,True
303,eth88888888.eth,Polymarket,137,matic,False,1640506527,111,48,86043,0.2876720572649373,True
304,diamond💎💎💎hand.eth,Diamond Hands Community,56,BNB,False,1686330616,110,107,86153,0.28803982601194916,True
305,ethfree.eth,ETHFREE,1,free,False,1647001551,110,146,86263,0.288407594758961,True
306,wiedzmin.eth,RETRODROPS DAO,56,TETYA_GALYA,False,1685924415,110,129,86373,0.2887753635059729,True
307,lalallan.eth,lannew,1,VOTE,False,1687182841,109,23,86482,0.2891397889007392,True
308,wumingqi.eth,snapshot,1,ETH,False,1636458809,108,639,86590,0.28950087094326,True
309,whitelist1.eth,Whitelist,1,WHITELIST,False,1680646848,108,11137,86698,0.2898619529857807,True
310,jennydao.eth,Jenny Metaverse DAO,1,uJENNY,False,1621307117,108,156,86806,0.2902230350283015,True
311,huobi.freesubs.eth,HUOBIDAO,42161,ETH,False,1687568731,108,13,86914,0.2905841170708222,True
312,laobing.eth,truckdao,1,VOTE,False,1686665753,108,4,87022,0.290945199113343,True
313,pitchdeployer.eth,Hourglass,1,pitchFXS,False,1660669556,108,40,87130,0.2913062811558637,True
314,deerhobbes.eth,ARB airdrop ,42161,eth,False,1652546856,108,62,87238,0.2916673631983845,True
315,lww123.eth,sdgasdg,137,OP,False,1689393920,108,24,87346,0.29202844524090527,True
316,chenyangcong.eth,zksync,137,MAVERICKMAVA,False,1688036048,107,356,87453,0.29238618393118043,True
317,beyond-meta.eth,MetaHug DAO,1,ETH,False,1648071009,107,106,87560,0.29274392262145565,True
318,sdpendle.eth,sdpendle,1,sdpendle,False,1684947985,107,38,87667,0.2931016613117308,True
319,fakeofgod.eth,Test Eth,1,eth,False,1687768005,106,21,87773,0.29345605664976043,True
320,wangfjt.eth,StarBull,1,GLDR,False,1663512606,106,177,87879,0.2938104519877901,True
321,ultravioletadao.eth,Ultravioleta DAO,43114,UVD,False,1718409802,106,123,87985,0.2941648473258197,True
322,1213.eth,brightdao-1,1,VOTE,False,1690193658,106,688,88091,0.2945192426638493,True
323,djonbigsnow.eth,TESTCROMA,137,MATIC,False,1696335211,105,242,88196,0.2948702946496334,True
324,dinero.xyz,Dinero,1,DINERO,False,1721322366,105,975,88301,0.2952213466354175,True
325,6543210.eth,AMMLabs,1,ETH,False,1637502710,105,27,88406,0.29557239862120155,True
326,snap.0xf0mo.eth,0xF0mo - DAO,137,HELP,False,1686796477,105,19,88511,0.2959234506069856,True
327,brightdao888.eth,kk club,1,VOTE,False,1689906848,105,611,88616,0.29627450259276966,True
328,ethtraderdao.eth,Donut DAO,1,DONUT,False,1626540735,104,216,88720,0.29662221122630816,True
329,clipper-dex.eth,BNB DAO,137,dai,False,1638954316,104,69,88824,0.29696991985984666,True
330,eth.0xrara.eth,2023-2024自由,137,MATIC,False,1687847320,104,101,88928,0.29731762849338517,True
331,loxopedysss.eth,yam pom,56,VOTE,False,1688737952,104,128,89032,0.29766533712692367,True
332,mhhui88.eth,matic matic  mmm,137,MATIC,False,1688596134,104,246,89136,0.29801304576046217,True
333,moksal.eth,Polygon/Matic,137,Matic,True,1649411082,103,97,89239,0.2983574110417551,True
334,whosyourfather.eth,whosyourfather,1,SUSHI,False,1637393166,103,162,89342,0.29870177632304806,True
335,diadao.eth,DIA,1,DIA,False,1612364767,103,2681,89445,0.299046141604341,True
336,diet.joints.eth,DIETDAO,42161,ETH,False,1687510118,102,71,89547,0.2993871635333884,True
337,zzmasoud.eth,ZZCamp,137,ZZCAMP,False,1649267661,102,272,89649,0.2997281854624358,True
338,test-elyfi-bsc.eth,ELYFI-BSC-test,1,sELFI,True,1640178686,102,8,89751,0.30006920739148313,True
339,dd888888.eth,hats finance community,1,Crow Clan,False,1653019504,102,12,89853,0.3004102293205305,True
340,69pays.eth,69pays,1,VOTE,False,1687866059,102,24,89955,0.3007512512495779,True
341,dopedao.eth,DopeDAO,1,DOPE,False,1630518147,102,720,90057,0.3010922731786253,True
342,bundemshake.eth,Degen4iki DAO,1,DEGA,False,1681203083,102,17,90159,0.30143329510767264,True
343,gnars.eth,Gnars,1,GNAR,False,1647839930,101,627,90260,0.3017709736844745,True
344,love.criptotwitter.eth,loveDAO,42161,ETH,False,1687510115,101,20,90361,0.3021086522612763,True
345,thelanddaoprop.eth,TheLandSafe Proposals,1,LAND,False,1644038478,101,361,90462,0.3024463308380781,True
346,vuumbk.eth,voting for fun,1,YOURPOWER,False,1686766969,101,3,90563,0.30278400941487993,True
347,show.ensmaxisfam.eth,showDAO,42161,ETH,False,1687336289,101,78,90664,0.30312168799168177,True
348,0xshuyan.eth,chongzi,137,VOTE,False,1690369253,100,22,90764,0.303456023216238,True
349,tuntun.eth,tuntun,1,VOTE,True,1686947294,100,134,90864,0.3037903584407943,True
350,gurenlagan.eth,arbtest,1,VOTE,False,1686764582,100,90,90964,0.3041246936653505,True
351,liy888.eth,Youtube搜索：liy888,137,VOTE,False,1691971943,100,221,91064,0.3044590288899068,True
352,lilonghui.eth,lilonghui,1,eth,False,1688062759,100,51,91164,0.304793364114463,True
353,aiscb.eth,Pita Network,1,VOTE,False,1683270571,100,70,91264,0.3051276993390193,True
354,defjnite.eth,Black Hole ,1,DFT,True,1689496159,99,1824,91363,0.30545869121132996,True
355,lens.changliuchuan.eth,Matic CN,1,MATIC,False,1694416974,99,238,91462,0.30578968308364063,True
356,grayboys.eth,The Mothership DAO (Gray Boys),1,GRAY,False,1639797397,99,1045,91561,0.30612067495595136,True
357,lens.chenxiaoxi.eth,sky,1,ETH,False,1688062374,98,10,91659,0.30644832347601647,True
358,gov.dhedge.eth,dHEDGE DAO,10,vDHT,False,1612267855,98,247,91757,0.3067759719960816,True
359,nguyenvodanh76.eth,nguyenvodanh76,137,MATIC,False,1691380643,98,34,91855,0.3071036205161467,True
360,palvote.eth,Paladin,1,hPAL,False,1624885496,98,185,91953,0.3074312690362119,True
361,cake.freesubs.eth,CAKEDAO,42161,ETH,False,1687568731,98,73,92051,0.307758917556277,True
362,optimismfractal.eth,Optimism Fractal,10,OPF,False,1706579350,98,19,92149,0.3080865660763421,True
363,thedreamdao.eth,Dream DAO,1,SkywalkerZ,False,1644105992,97,77,92246,0.30841087124416167,True
364,크립토쿼카.eth,12312412412,59140,VOTE,True,1686639221,97,12,92343,0.3087351764119812,True
365,gmdao.eth,gmdao,1,gmDAO,False,1638378214,97,1024,92440,0.3090594815798008,True
366,vanesss.eth,Dao,56,VOTE,False,1691760369,97,97,92537,0.30938378674762035,True
367,cuchorapido.eth,cuchorapido,1,CRT,False,1686683563,97,117,92634,0.3097080919154399,True
368,spookyswap.eth,SpookySwap,250,SpookyVotes,False,1620110953,97,4240,92731,0.3100323970832595,True
369,jabari-smith.eth,gitcoin passport dao,137,matic,False,1687833662,96,120,92827,0.31035335889883353,True
370,forum.nftgoingtozero.eth,NFT DAO Forum,1,VOTE,False,1687096033,96,49,92923,0.3106743207144075,True
371,5552.eth,kkuuclub,1,VOTE,False,1690016037,96,760,93019,0.3109952825299815,True
372,abracadabrabymerlinthemagician.eth,Magic Internet Money,1,SPELL,False,1632419675,96,1944,93115,0.3113162443455555,True
373,btcken.eth,BNBking,1,DAO,False,1652970232,95,35,93210,0.31163386280888394,True
374,metagamehub.eth,THE HUB,1,MGH,False,1632602267,95,167,93305,0.3119514812722124,True
375,livelabs.eth,SecondLive,56,VP,False,1647315917,95,1159,93400,0.31226909973554084,True
376,blockhubdao.eth,BlockHub DAO,10,BHDAO,False,1634631394,95,76,93495,0.3125867181988693,True
377,malish.eth,MalishNetwork,56,VOTE,True,1687791517,95,5,93590,0.31290433666219775,True
378,bitdecay.eth,Test Snapshot Space,4,TEST,False,1620871905,95,8,93685,0.31322195512552614,True
379,ethfreedom.eth,ETHFREEDOM,1,FREE,False,1647000104,94,83,93779,0.31353623023660904,True
380,svs.eth,Sneaky Vampire Syndicate,1,SVS,False,1633468062,94,492,93873,0.31385050534769193,True
381,defigeek.eth,DeFiGeek Community,1,TXJP,False,1611740448,94,169,93967,0.3141647804587748,True
382,696166.eth,69420,1,VOTE,False,1687691748,94,33,94061,0.31447905556985767,True
383,千军万马来相见.eth,bazhu,1,MATIC,False,1688037038,94,71,94155,0.31479333068094056,True
384,botto.eth,Botto,1,BOTTO,False,1645454951,94,543,94249,0.3151076057920234,True
385,tcgverse.eth,CryptoSpells Governance,2400,TCGC,False,1653224452,94,335,94343,0.3154218809031063,True
386,carlosrozo.eth,home,5,VOTE,False,1653646160,94,6,94437,0.3157361560141892,True
387,oligamy.eth,Test space,1,VOTE,False,1660565787,93,40,94530,0.3160470877730265,True
388,opcollective.eth,Optimism Collective,10,OP,False,1652971367,93,203988,94623,0.3163580195318638,True
389,dforcenet.eth,dForce,1,DF,False,1641888985,93,3213,94716,0.31666895129070116,True
390,1inch.eth,1inch Network,1,UP,False,1623347457,93,13690,94809,0.31697988304953845,True
391,hbot.eth,Hummingbot,1,HBOT,False,1639753921,92,186,94901,0.3172874714561302,True
392,carbonswap.eth,Carbonswap,246,SUSUPOWER,False,1622234869,92,218,94993,0.31759505986272196,True
393,planetfinance.eth,Planet,56,AQUA,False,1623268696,92,438,95085,0.3179026482693137,True
394,cowgrants.eth,CoW DAO Grants,100,HERD,False,1665146122,91,121,95176,0.3182068933236599,True
395,swaeio.eth,Swae,1,ETH,False,1662080437,91,22,95267,0.3185111383780061,True
396,huobi.joints.eth,HUOBIDAO,42161,ETH,False,1687568900,91,29,95358,0.3188153834323523,True
397,sadcreativ.eth,Sad Creativ Community,1,SAD,True,1686219959,91,8,95449,0.31911962848669845,True
398,66c.eth,66c,1,VOTE,False,1683621443,91,10,95540,0.3194238735410447,True
399,magpiexyz.eth,Magpie,56,vlMGP,False,1669119917,91,617,95631,0.31972811859539085,True
400,themostwanted.eth,gitcoin,1,ETH,False,1698237549,91,245,95722,0.32003236364973703,True
401,naturecatalysis.eth,SKY,1,SKY,False,1636733045,91,50,95813,0.32033660870408326,True
402,goldfinch.eth,Goldfinch,1,GFI,False,1638142456,90,615,95903,0.3206375104061839,True
403,metfi.io,MetFi DAO,56,METFI,False,1654029357,90,2389,95993,0.3209384121082845,True
404,friendswithbenefits.eth,Friends With Benefits,1,FWB,False,1609918779,89,2184,96082,0.32123597045813956,True
405,0xlogica.eth,GN CLAN,1,ETH,False,1688967051,89,88,96171,0.32153352880799463,True
406,ens.eth,ENS,1,ENS,False,1619993265,89,142920,96260,0.3218310871578497,True
407,tetubal.eth,tetuBAL,137,tetuBAL,False,1657606964,89,169,96349,0.32212864550770476,True
408,sdspectra.eth,sdSPECTRA,8453,sdSPECTRA-voting,False,1744212124,89,9,96438,0.3224262038575598,True
409,krepetkom.eth,cakedos,1,VOTE,False,1687347642,88,114,96526,0.32272041885516933,True
410,0xb888.eth,0xb888,137,VOTE,True,1683648220,88,62,96614,0.32301463385277884,True
411,xiaoyi94.eth,链客网,1,VOTE,False,1688205573,88,34,96702,0.32330884885038835,True
412,blid.eth,Bolide,1,BLID,False,1646685286,88,710,96790,0.3236030638479978,True
413,xplm1.eth,空投,1,VOTE,False,1690721990,88,79,96878,0.3238972788456073,True
414,benddao.eth,BendDAO,1,veBEND,False,1647752861,88,436,96966,0.3241914938432168,True
415,acrossprotocol.eth,Across DAO,1,ACX,False,1669154034,88,1540,97054,0.32448570884082634,True
416,saddlefinance.eth,Saddle,1,veSDL,False,1637204115,88,273,97142,0.32477992383843585,True
417,polygon.dao-dvision.eth,Dvision Polygon Test,80001,VP,False,1653013982,87,8,97229,0.3250707954837998,True
418,cropworld.eth,曹阿瞒,1,VOTE,False,1688287207,87,43,97316,0.3253616671291637,True
419,iota.freesubs.eth,IOTADAO,42161,ETH,False,1687568731,87,34,97403,0.32565253877452766,True
420,baovotes.eth,baovotes.eth,1,veBAO,False,1607450991,87,366,97490,0.3259434104198916,True
421,floordao.eth,FloorDAO,1,FLOOR,False,1645783876,87,177,97577,0.32623428206525557,True
422,opiumprotocol.eth,Opium Network,1,OPIUM,False,1612263491,87,1733,97664,0.32652515371061946,True
423,digitalriyal.eth,Era Gtc,56,VOTE,False,1679838188,86,390,97750,0.32681268200373786,True
424,web3dao.eth,币圈投票,1,vote,False,1667277168,86,51,97836,0.32710021029685626,True
425,86010.eth,AirdropDAO,1,eth,False,1652610704,86,82,97922,0.3273877385899746,True
426,closepa.eth,CLOSEPA DAO,1,CLOSEPA,False,1691027183,86,154,98008,0.327675266883093,True
427,001.shidongan.eth,shi network,137,MATIC,False,1687255033,86,64,98094,0.32796279517621135,True
428,qianyue.eth,CoinDAO,1,QCoin,False,1658600039,86,150,98180,0.32825032346932975,True
429,cetusfinance.eth,Matic DAO,43114,MATIC,False,1688287853,85,88,98265,0.3285345084102026,True
430,vote-rinkeby.airswap.eth,AirSwap [Rinkeby],4,AST,True,1611848269,85,4,98350,0.3288186933510754,True
431,infinity-matrix.eth,Infinity Space,137,MATIC,False,1685871418,85,16,98435,0.32910287829194823,True
432,megumii.eth,加藤 恵,84531,SKEM,True,1686760455,85,44,98520,0.329387063232821,True
433,inchong.eth,inchongs,56,BNB,True,1683730733,85,24,98605,0.3296712481736938,True
434,bestfork.eth,Volta Club,1,Volta,False,1637238422,85,7894,98690,0.32995543311456665,True
435,liy736503.eth,666666123,137,MATIC,False,1678715240,85,94,98775,0.33023961805543944,True
436,213197.eth,SouthDao,1,VOTE,True,1687970562,85,44,98860,0.3305238029963123,True
437,unlock-protocol.eth,Unlock Protocol,1,UDT,False,1622822434,85,346,98945,0.3308079879371851,True
438,tiffny.eth,eth testing,1,eth,False,1687761738,84,286,99029,0.33108882952581237,True
439,banklessvault.eth,Bankless DAO,1,BANK,False,1620080430,84,28688,99113,0.3313696711144396,True
440,doorknock.eth,DoorDAO,1,DOOR,False,1629701249,84,32,99197,0.33165051270306684,True
441,primexyz.eth,PrimeDAO,1,PrimeDAO Votes,False,1621249607,84,131,99281,0.3319313542916941,True
442,bunnygame.eth,樊樊和安安,1,TEST,False,1637406410,84,58,99365,0.33221219588032136,True
443,suppermoment.eth,lifestyle,1,ETH,False,1690941395,84,36,99449,0.3324930374689486,True
444,daobnbs.eth,Daobnb,1,DAOBNB,False,1658857681,83,28,99532,0.33277053570533033,True
445,homes.freesubs.eth,HOMESDAO,42161,ETH,False,1687510079,83,79,99615,0.333048033941712,True
446,bewatertrading.eth,Bewaterdao,1,ETH,True,1686706526,83,82,99698,0.3333255321780937,True
447,fa88.tikitrade.eth,Kirrill09,324,ETH,True,1690942527,82,30,99780,0.3335996870622298,True
448,amansehrawat.eth,Daolens ,1,VOTE,False,1675671190,82,194,99862,0.33387384194636593,True
449,cow.eth,CoW DAO,1,vCOW,False,1645015151,82,7239,99944,0.33414799683050206,True
450,irvollo.eth,irvollo,1,VOTE,False,1687697515,82,14,100026,0.3344221517146382,True
451,cheng8.eth,keepi66,1,VOTE,False,1696300268,82,42,100108,0.3346963065987743,True
452,books.lovesyou.eth,BOOKSDAO,42161,ETH,False,1687510202,82,31,100190,0.33497046148291043,True
453,lyra.eth,Lyra,1,stkLYRA,False,1622347143,82,969,100272,0.3352446163670466,True
454,pool.berkut.eth,berkut community,137,VOTE,False,1691750947,81,519,100353,0.3355154278989371,True
455,treyshardworker.eth,illyanefor,1,VOTE,False,1686779871,81,0,100434,0.3357862394308277,True
456,nftx.eth,NFTX,1,NFTX,False,1609373886,81,161,100515,0.33605705096271826,True
457,٤١٥٣.eth,plutodao,56,VOTE,True,1688919527,81,2,100596,0.33632786249460883,True
458,vesqdao.eth,Vesq,80001,VSQ,False,1656931554,81,21,100677,0.3365986740264994,True
459,sdfxn.eth,sdFXN,1,sdFXN,False,1695995928,81,9,100758,0.33686948555838997,True
460,thinkbigthinklong.eth,YChain,1,vote pls,False,1690794386,81,11,100839,0.33714029709028054,True
461,missivyhu.eth,Daily,56,VOTE,False,1688732971,81,67,100920,0.3374111086221711,True
462,😎.likeboss.eth,LikeBoss,1,VOTE,True,1689937697,80,1,101000,0.3376785768018161,True
463,cre8r.eth,CRE8R DAO,1,$CRE8R,False,1629267424,80,73,101080,0.33794604498146114,True
464,dalongge.eth,momoyou,137,VOTE,False,1690875488,80,0,101160,0.3382135131611061,True
465,veyfi.eth,yearn,1,veYFI,False,1671020736,80,339,101240,0.3384809813407511,True
466,$andun.eth,MATIC Vote,1,MATIC,False,1707016380,80,189,101320,0.3387484495203961,True
467,vote.nftgoingtozero.eth,NFT DAO Forum,1,VOTE,False,1687096411,80,44,101400,0.33901591770004114,True
468,ვვვ.eth,333,1,VOTE,False,1687001110,80,106,101480,0.33928338587968615,True
469,antianti3.eth,fuck3,1,eth,False,1691991291,79,54,101559,0.33954751070708555,True
470,sdyfi.eth,sdYFI,1,sdYFI,False,1671210862,79,6,101638,0.339811635534485,True
471,crisisdao.eth,CrisisDAO,1,CRISIS,True,1620348621,79,45,101717,0.34007576036188447,True
472,arrowair.eth,Arrow Air,1,ARROW,False,1661427303,78,26,101795,0.3403365418370383,True
473,districtx.communityvote.eth,District X - Community Vote,1,X,False,1681868933,78,3,101873,0.3405973233121922,True
474,satquant.eth,DeepDao,137,MATIC,False,1646893142,78,42,101951,0.3408581047873461,True
475,truefigov.eth,TrueFi,1,TRU,False,1608671112,78,268,102029,0.3411188862625,True
476,zdao-sky.eth,zDAO SKY Tester,5,mWILD,False,1648475612,78,7,102107,0.3413796677376538,True
477,windsorsmith.eth,Test ,137,MATIC,False,1690924226,78,110,102185,0.34164044921280773,True
478,nation3.eth,Nation3 DAO,1,PASS3,False,1647111687,78,1048,102263,0.3419012306879616,True
479,dwesd.eth,dwesd,1,ETH,False,1687603735,77,3,102340,0.3421586688108699,True
